date,price,ticker,Return,outlier_iqr,outlier_z,LogReturn,CumReturn,Return_Lag1,Return_Lag2,Return_Lag5,MA_5,MA_10,MA_20,Volatility_5,Volatility_20,BB_Mid,BB_Upper,BB_Lower,RSI_14
2025-03-14,86.7254867553711,STX,0.0266292897531454,False,False,0.026280901570057278,-0.011058392190149702,-0.0127983489268612,-0.0027595766521161,0.0156970437970505,85.56717376708984,90.44511032104492,,0.017670144020382368,,,,,
2025-03-17,89.30061340332031,STX,0.029692847446483,False,False,0.029260551406547704,0.01830610010402789,0.0266292897531454,-0.0127983489268612,-0.0180681136576166,86.37621765136718,89.44268646240235,,0.01842403302965185,,,,,30.74448750741645
2025-03-18,87.45559692382812,STX,-0.020660736910723,False,False,-0.020877156044410802,-0.0027328543248057446,0.029692847446483,0.0266292897531454,0.0064807717863599,86.70575408935547,88.13341751098633,,0.022957751258568686,,,,,28.5928315986433
2025-03-19,88.46026611328125,STX,0.0114877632168948,False,False,0.011422279892470816,0.00872351450869946,-0.020660736910723,0.029692847446483,-0.0027595766521161,87.28358306884766,87.10714416503906,,0.022789367358841926,,,,,31.624638672546837
2025-03-20,87.91316223144531,STX,-0.0061847415328292,False,False,-0.006203946271921153,0.0024848202933760444,0.0114877632168948,-0.020660736910723,-0.0127983489268612,87.97102508544921,86.77896499633789,,0.021518906047767718,,,,,29.610873477594026
2025-03-21,87.80374908447266,STX,-0.0012445593378225,False,False,-0.0012453344449731784,0.0012371684492544777,-0.0061847415328292,0.0114877632168948,0.0266292897531454,88.18667755126953,86.87692565917969,,0.019013332683929466,,,,,28.450465112131425
2025-03-24,88.32099914550781,STX,0.0058909792170438,False,False,0.005873695245435531,0.007135435799920931,-0.0012445593378225,-0.0061847415328292,0.029692847446483,87.99075469970703,87.18348617553711,,0.012353056056361694,,,,,26.50901598679289
2025-03-25,87.4953842163086,STX,-0.0093478893715754,False,False,-0.00939185509508055,-0.0022791548361300595,0.0058909792170438,-0.0012445593378225,-0.020660736910723,87.99871215820312,87.3522331237793,90.86306724548339,0.008570048983694442,0.014517127556094024,90.86306724548339,102.34305153640693,79.38308295455985,27.567935197968353
2025-03-26,87.16712951660156,STX,-0.0037516801903002,False,False,-0.003758735393864919,-0.00602228436638097,-0.0093478893715754,0.0058909792170438,0.0114877632168948,87.74008483886719,87.51183395385742,90.28428688049317,0.005768625486525,0.014435574522192934,90.28428688049317,101.24713049642627,79.32144326456007,38.70240566908641
2025-03-27,87.0378189086914,STX,-0.0014834790204434,False,False,-0.0014845804648934092,-0.0074968294543117375,-0.0037516801903002,-0.0093478893715754,-0.0061847415328292,87.56501617431641,87.76802062988281,89.71680068969727,0.005480969258305441,0.014414188834188645,89.71680068969727,100.07165923082384,79.36194214857069,50.786469978566416
2025-03-28,84.47144317626953,STX,-0.0294857541767467,False,False,-0.02992919763149748,-0.03676153396066362,-0.0014834790204434,-0.0037516801903002,-0.0012445593378225,86.89855499267578,87.54261627197266,88.99386329650879,0.013381544598659232,0.015803613895114893,88.99386329650879,98.63461176481573,79.35311482820185,47.311951116919786
2025-03-31,84.50128173828125,STX,0.000353238454201,False,False,0.00035317608018650394,-0.036421281093892865,-0.0294857541767467,-0.0014834790204434,0.0058909792170438,86.13461151123047,87.06268310546875,88.25268478393555,0.012155073161401672,0.01575842131683597,88.25268478393555,96.7621370801956,79.7432324876755,45.35319288973186
2025-04-01,84.09345245361328,STX,-0.0048263088592088,False,False,-0.004837993097465447,-0.04107180960149448,0.000353238454201,-0.0294857541767467,-0.0093478893715754,85.4542251586914,86.72646865844726,87.4299430847168,0.012266518201292953,0.015421543859711418,87.4299430847168,93.86227118556936,80.99761498386424,44.808095082446954
2025-04-02,85.06826782226562,STX,0.0115920483724945,False,False,0.011525375336451468,-0.02995586763264635,-0.0048263088592088,0.000353238454201,-0.0037516801903002,85.03445281982422,86.3872688293457,86.74720649719238,0.01512974797007115,0.015266382981328154,86.74720649719238,90.45359679760512,83.04081619677964,52.098898753679805
2025-04-07,68.29733276367188,STX,0.0289225520919838,False,False,-0.21958337094963964,-0.0018997156827282868,0.0115920483724945,-0.0048263088592088,-0.0014834790204434,81.2863555908203,84.42568588256836,85.60232543945312,0.021535561865670044,0.016130411452451695,85.60232543945312,94.30383945124018,76.90081142766607,17.818452637914675
2025-04-08,66.18852996826172,STX,-0.0308767957704469,False,False,-0.031363529425973605,-0.032717854320017614,0.0289225520919838,0.0115920483724945,-0.0294857541767467,77.62977294921875,82.26416397094727,84.57054481506347,0.02203604581468972,0.017265509952070414,84.57054481506347,96.82885101384946,72.31223861627748,8.970539910641861
2025-04-11,69.77946472167969,STX,0.0058791266862332,False,False,0.05283258017555449,-0.02703108004423349,-0.0308767957704469,0.0289225520919838,0.000353238454201,74.68540954589844,80.41001052856446,83.79674835205078,0.022131796288673525,0.01684642282911811,83.79674835205078,97.71451926571055,69.87897743839102,20.45226721865295
2025-04-14,72.28614807128906,STX,0.0359229374946834,False,False,0.03529275641297401,0.007920821651607124,0.0058791266862332,-0.0308767957704469,-0.0048263088592088,72.32394866943359,78.8890869140625,83.1206600189209,0.02607717233951468,0.018619488588860582,83.1206600189209,97.91328171565982,68.32803832218198,24.255826380011584
2025-04-15,71.61968994140625,STX,-0.0092197211729354,False,False,-0.009262485857451392,-0.001371927288416619,0.0359229374946834,0.0058791266862332,0.0115920483724945,69.63423309326171,77.33434295654297,82.4230884552002,0.027442208685718165,0.018755504228023523,82.4230884552002,98.02294203119716,66.82323487920324,24.16401525168189
2025-04-16,72.43535614013672,STX,0.0113888540902338,False,False,0.01132448932443164,0.010001302122107036,-0.0092197211729354,0.0359229374946834,0.0289225520919838,70.46183776855469,75.8740966796875,81.82105865478516,0.024793218188944203,0.018575866210269652,81.82105865478516,98.00571708187323,65.6364002276971,26.164733990909568
2025-04-17,75.37972259521484,STX,0.0406481946382899,False,False,0.03984378308017261,0.05105603163569272,0.0113888540902338,-0.0092197211729354,-0.0308767957704469,72.30007629394531,74.96492462158203,81.25377044677734,0.02097568986121853,0.019759712480418953,81.25377044677734,97.50982115462664,64.99771973892804,31.334276892626107
2025-04-21,73.53949737548828,STX,-0.0244127353666246,False,False,-0.024715666606903608,0.02539687887987596,0.0406481946382899,0.0113888540902338,0.0058791266862332,73.05208282470703,73.86874618530274,80.46571464538575,0.028120846241577933,0.01965019147847632,80.46571464538575,96.60699102781146,64.32443826296003,30.44325565859627
2025-04-22,74.96194458007812,STX,0.0193426288641451,False,False,0.01915793802296107,0.04523075014650213,-0.0244127353666246,0.0406481946382899,0.0359229374946834,73.58724212646484,72.95559539794922,79.84103202819824,0.02525932195921962,0.01941426431734463,79.84103202819824,95.80940391684294,63.872660139553545,33.405454443716636
2025-04-23,77.6775131225586,STX,0.0362259618222624,False,False,0.03558522992184104,0.08309523939676411,0.0193426288641451,-0.0244127353666246,-0.0092197211729354,74.7988067626953,72.21651992797851,79.30189437866211,0.025885368055369142,0.020756673160053304,79.30189437866211,94.76508332202,63.83870543530422,38.10965361328593
2025-04-25,82.26316833496094,STX,-0.0040944045231767,False,False,0.057357669082131066,0.078660609349547,0.0362259618222624,0.0193426288641451,0.0113888540902338,76.76436920166016,73.61310348510742,79.01939468383789,0.02754341985017817,0.02070913562967112,79.01939468383789,94.01969360209313,64.01909576558265,47.331726937228915
2025-04-28,81.72602844238281,STX,-0.0065295308149448,False,False,-0.0065509414531149095,0.07161746166193206,-0.0040944045231767,0.0362259618222624,0.0406481946382899,78.03363037109375,75.16685333251954,78.7155086517334,0.023756716012745583,0.02081131386092631,78.7155086517334,93.2040278520307,64.2269894514361,46.68725575741438
2025-04-29,81.16897583007812,STX,-0.0068160979179039,False,False,-0.006839433612688486,0.06431321211270857,-0.0065295308149448,-0.0040944045231767,-0.0244127353666246,79.55952606201171,76.30580444335938,78.35790748596192,0.019374973128167557,0.020931534466962467,78.35790748596192,92.18620134598959,64.52961362593425,46.52152392684882
2025-05-01,89.53456115722656,STX,-0.011205075367396,False,False,0.09809160582049271,0.05238750235647038,-0.0068160979179039,-0.0065295308149448,0.0193426288641451,82.4740493774414,78.03064575195313,78.45986633300781,0.019571907602363003,0.02099309317254012,78.45986633300781,92.59842370590255,64.32130896011307,54.518022805664806
2025-05-02,92.5783920288086,STX,0.0339961555877503,False,False,0.03343105807908419,0.08816463162518495,-0.011205075367396,-0.0068160979179039,0.0362259618222624,85.4542251586914,80.12651596069335,78.73042945861816,0.018583754194872983,0.02203654686515497,78.73042945861816,93.75021689395153,63.71064202328479,84.00668896600408
2025-05-05,93.08570098876952,STX,0.0054797771795718,False,False,0.005464817825006638,0.09412753134118179,0.0339961555877503,-0.011205075367396,-0.0040944045231767,87.61873168945313,82.19155044555664,79.03282356262207,0.018411013959109938,0.021987564009146802,79.03282356262207,94.97220760083516,63.09343952440898,89.43991311520415
2025-05-06,93.40401458740234,STX,0.003419575673295,False,False,0.0034137422192446983,0.09786898323083859,0.0054797771795718,0.0339961555877503,-0.0065295308149448,89.95432891845704,83.9939796447754,79.47945213317871,0.017647425062890486,0.020438843149671464,79.47945213317871,96.52284463755645,62.436059628800976,88.3188196996965
2025-05-07,94.9458236694336,STX,0.0165068823737604,False,False,0.01637212472124845,0.11599137739882992,0.003419575673295,0.0054797771795718,-0.0068160979179039,92.70969848632812,86.13461227416992,80.00167922973633,0.01681438882996265,0.02049146616531064,80.00167922973633,98.28772387346474,61.71563458600791,87.94138059856122
2025-05-08,95.79133605957033,STX,0.0089052088597441,False,False,0.008865791328715258,0.12592951370024008,0.0165068823737604,0.003419575673295,-0.011205075367396,93.96105346679687,88.21755142211914,80.58657341003418,0.012410220851766582,0.020283344176880477,80.58657341003418,100.12886717740957,61.04427964265877,90.231788626092
2025-05-09,95.20445251464844,STX,-0.0061266871208156,False,False,-0.0061455322800443996,0.11903129584970662,0.0089052088597441,0.0165068823737604,0.0339961555877503,94.48626556396485,89.97024536132812,81.09338264465332,0.008248659835010368,0.02051549220405814,81.09338264465332,101.62572226951667,60.56104301978996,88.18818983753306
2025-05-13,104.91289520263672,STX,0.0345267745624766,False,False,0.09710372556014583,0.15766783712986565,-0.0061266871208156,0.0089052088597441,0.0054797771795718,96.85170440673828,92.2352180480957,82.92416076660156,0.015313499958583615,0.02086075985237515,82.92416076660156,105.11513059926932,60.73319093393379,90.37258604067647
2025-05-14,104.6343765258789,STX,-0.0026547611351288,False,False,-0.0026582912626188153,0.15459450554846477,0.0345267745624766,-0.0061266871208156,0.003419575673295,99.0977767944336,94.52605285644532,84.84645309448243,0.016317520109630133,0.018988105224632054,84.84645309448243,107.5872529659062,62.105653223058646,94.40340749323192
2025-05-15,106.86254119873048,STX,0.0212947670434151,False,False,0.02107120176955427,0.17918132657372632,-0.0026547611351288,0.0345267745624766,0.0165068823737604,101.48112030029297,97.09540939331055,86.70060691833496,0.01690766611519226,0.019164290035719844,86.70060691833496,110.29976019485116,63.10145364181874,94.5292952451757
2025-05-16,107.22064208984376,STX,0.0033510422557454,False,False,0.0033454400256965264,0.18313281302626083,0.0212947670434151,-0.0026547611351288,0.0089052088597441,103.76698150634766,98.86401748657227,88.4473316192627,0.01727371913888181,0.01818937675570825,88.4473316192627,112.71619598655464,64.17846725197076,94.14387635930387
2025-05-19,108.46404266357422,STX,0.0115966529345028,False,False,0.011529927123445317,0.1968531936343485,0.0033510422557454,0.0212947670434151,-0.0061266871208156,106.41889953613281,100.45258255004883,90.2895492553711,0.014751343213197559,0.017729819951296175,90.2895492553711,114.77270490073981,65.80639361000239,93.49405514592642
2025-05-20,106.40497589111328,STX,-0.0189838652690421,False,False,-0.019166372323732698,0.1741322938595713,0.0115966529345028,0.0033510422557454,0.0345267745624766,106.71731567382812,101.78451004028321,91.98803024291992,0.015198350568130752,0.018804477137412217,91.98803024291992,115.96392311249127,68.01213737334857,88.99714731561532
2025-05-21,103.87838745117188,STX,-0.02374502149718,False,False,-0.02403147822247871,0.14625249730134238,-0.0189838652690421,0.0115966529345028,-0.0026547611351288,106.56611785888671,102.83194732666016,93.41296348571777,0.019461355250391662,0.0183782907564531,93.41296348571777,116.60752887202243,70.21839809941311,83.7821782728205
2025-05-22,108.28498840332033,STX,0.0424207677869448,False,False,0.041545669679677065,0.19487740831456812,-0.02374502149718,-0.0189838652690421,0.0212947670434151,106.8506072998047,104.16586380004883,95.15023803710938,0.02658280991187874,0.018912062540273715,95.15023803710938,117.25669036507063,73.04378570914812,81.61689670820036
2025-05-23,112.14449310302734,STX,0.0356421029047149,False,False,0.03502162363537626,0.23746535186023499,0.0424207677869448,-0.02374502149718,0.0033510422557454,107.8353775024414,105.80117950439453,97.00936546325684,0.03036478078970049,0.019765518053664066,97.00936546325684,118.20227778797525,75.81645313853844,82.10903632859379
2025-05-27,116.43173217773438,STX,0.0382295996537995,False,False,0.03751695455533409,0.2847731568473,0.0356421029047149,0.0424207677869448,0.0115966529345028,109.42891540527344,107.92390747070313,98.94707641601562,0.03306537595977388,0.019917084137346577,98.94707641601562,119.78139082356762,78.11276200846362,84.08364225975646
2025-05-28,116.7201919555664,STX,0.002477501385891,False,False,0.0024744374389110402,0.28795618412394486,0.0382295996537995,0.0356421029047149,-0.0189838652690421,111.49195861816406,109.1046371459961,100.6699275970459,0.028702783638574557,0.019747324982374425,100.6699275970459,121.3936370965339,79.9462180975579,84.06975600008276
2025-05-29,117.5159683227539,STX,0.006817812358383,False,False,0.006794676174947817,0.29673722771312105,0.002477501385891,0.0382295996537995,-0.02374502149718,114.21947479248047,110.39279632568359,102.45942459106445,0.018904666122093305,0.019414433785526694,102.45942459106445,122.4639736861246,82.45487549600429,83.71470129674603
2025-05-30,117.31703186035156,STX,-0.0016928462169155,False,False,-0.0016942807002076252,0.29454205100285336,0.006817812358383,0.002477501385891,0.0424207677869448,116.02588348388672,111.4382453918457,104.26682739257812,0.019103272086929635,0.019217052586591725,104.26682739257812,122.63725909220143,85.89639569295481,82.78788652812565
2025-06-02,118.52063751220705,STX,0.0102594280878858,False,False,0.010207157363372618,0.3078233120818614,-0.0016928462169155,0.006817812358383,0.0356421029047149,117.30111236572266,112.56824493408203,105.71613121032715,0.015755898045352646,0.01855777983526748,105.71613121032715,123.76353905638527,87.66872336426903,84.8602088953803
2025-06-03,122.57908630371094,STX,0.0342425494554556,False,False,0.0336693225195186,0.35260651652482244,0.0102594280878858,-0.0016928462169155,0.0382295996537995,118.53058319091797,113.9797492980957,107.21616592407227,0.014056312865222171,0.018573864139854457,107.21616592407227,125.64882799957164,88.7835038485729,81.78240017929268
2025-06-04,126.96578979492188,STX,0.0357867204226185,False,False,0.03516125432556458,0.40101186777350817,0.0342425494554556,0.0102594280878858,0.002477501385891,120.57970275878907,116.03583068847657,108.91017036437988,0.01694658451520129,0.01931293688850688,108.91017036437988,128.08723441181314,89.73310631694662,85.00156049148201
2025-06-05,127.02547454833984,STX,0.0004700853160082,False,False,0.0004699748605203782,0.4016704628801018,0.0357867204226185,0.0342425494554556,0.006817812358383,122.48160400390626,118.35053939819336,110.59124336242675,0.018105935796237937,0.01939791312031482,110.59124336242675,129.93882436846198,91.24366235639151,83.90766545498767
2025-06-06,126.29933166503906,STX,-0.0057165138400994,False,False,-0.005732915642630384,0.3936577942797892,0.0004700853160082,0.0357867204226185,-0.0016928462169155,124.27806396484375,120.15197372436523,112.15891876220704,0.019138498416788424,0.019786881916715567,112.15891876220704,131.24804484184475,93.06979268256933,81.69200825138608
2025-06-09,129.482421875,STX,0.0252027478530358,False,False,0.024890395813429937,0.42878180026244084,-0.0057165138400994,0.0004700853160082,0.0102594280878858,126.47042083740234,121.8857666015625,113.84347305297851,0.019376779330304048,0.020014953923861663,113.84347305297851,132.79674813283634,94.89019797312068,82.80037248196301
2025-06-10,127.3139419555664,STX,-0.0167472919337808,False,False,-0.016889113474957678,0.4048535743437729,0.0252027478530358,-0.0057165138400994,0.0342425494554556,127.41739196777344,122.9739875793457,115.44894752502441,0.021938012023542595,0.020656551360119162,115.44894752502441,133.15304162435388,97.74485342569494,82.51857909373948
2025-06-11,125.82186126708984,STX,-0.0117196959387001,False,False,-0.01178891290786489,0.3883891176140677,-0.0167472919337808,0.0252027478530358,0.0357867204226185,127.18860626220703,123.88415451049805,116.49439582824706,0.01636623638952575,0.020547765577496113,116.49439582824706,134.0475973673042,98.94119428918992,85.26216853151891
2025-06-12,125.40408325195312,STX,-0.0033203929025487,False,False,-0.0033259176399849134,0.38377912024196603,-0.0117196959387001,-0.0167472919337808,0.0004700853160082,126.86432800292968,124.67296600341797,117.53288116455079,0.016328207621577707,0.020568721759193952,117.53288116455079,134.58203077475187,100.48373155434969,81.55485236758952
2025-06-13,126.59774017333984,STX,0.0095184852871856,False,False,0.0094734699326597,0.39695060143870387,-0.0033203929025487,-0.0117196959387001,-0.0057165138400994,126.92400970458985,125.6010368347168,118.51964111328125,0.016977239414905455,0.020374720681888385,118.51964111328125,135.2499523790302,101.78932984753231,79.54455846168568
2025-06-16,130.3478240966797,STX,0.0296220447395441,False,False,0.029191788045261395,0.4383311346534542,0.0095184852871856,-0.0033203929025487,0.0252027478530358,127.09709014892579,126.78375549316407,119.67600021362304,0.01861519141030063,0.020852655832966423,119.67600021362304,136.31480047945868,103.03719994778741,79.08526075969452
2025-06-17,130.17872619628906,STX,-0.0012972821108636,False,False,-0.001298124309759751,0.4364652134029703,0.0296220447395441,0.0095184852871856,-0.0167472919337808,127.67004699707032,127.54371948242188,120.7617343902588,0.0159227000439271,0.02100007989849219,120.7617343902588,137.15209638347932,104.37137239703826,78.26999582894061
2025-06-18,130.60646057128906,STX,0.0032857471224219,False,False,0.003280360850738492,0.4411850748443682,-0.0012972821108636,0.0296220447395441,-0.0117196959387001,128.62696685791016,127.9077865600586,121.97180862426758,0.013282254154295112,0.01998314338562666,121.97180862426758,137.4472585588356,106.49635868969955,77.92873808599103
2025-06-20,130.2682647705078,STX,-0.0025894262757135,False,False,-0.0025927846386738533,0.43745323234340017,0.0032857471224219,-0.0012972821108636,-0.0033203929025487,129.59980316162108,128.2320655822754,123.29130249023437,0.013135749199207321,0.018586901645475967,123.29130249023437,136.62281150033408,109.95979348013466,77.46840280526268
2025-06-23,132.37705993652344,STX,0.0161880959244422,False,False,0.016058465805045868,0.4607228631554747,-0.0025894262757135,0.0032857471224219,0.0095184852871856,130.75566711425782,128.83983840942383,124.49590606689453,0.013692426805302775,0.01716453255970198,124.49590606689453,136.39507463289453,112.59673750089455,78.30154774541978
2025-06-24,135.58999633789062,STX,0.0242710965397465,False,False,0.02398123429374377,0.4961762087849362,0.0161880959244422,-0.0025894262757135,0.0296220447395441,131.8041015625,129.4505958557129,125.66818122863769,0.011753606483613826,0.01645213541638805,125.66818122863769,137.0522917184491,114.28407073882626,77.52529519433706
2025-06-25,138.5399932861328,STX,0.0217567448035826,False,False,0.021523444667359306,0.5287281327406619,0.0242710965397465,0.0161880959244422,-0.0012972821108636,133.47635498046876,130.57320098876954,126.77359428405762,0.011730380851938796,0.015320213042242981,126.77359428405762,138.66364460860964,114.8835439595056,76.07066354279277
2025-06-26,140.69000244140625,STX,0.0155190505230711,False,False,0.015399861609333203,0.5524525418687043,0.0217567448035826,0.0242710965397465,0.0032857471224219,135.4930633544922,132.06001510620118,127.9720848083496,0.01051987994036812,0.015312659871827885,127.9720848083496,140.41472022312496,115.52944939357424,78.13011325525457
2025-06-27,141.44000244140625,STX,0.0053308691945779,False,False,0.005316710408194812,0.5607284633001963,0.0155190505230711,0.0217567448035826,-0.0025894262757135,137.72741088867187,133.6636070251465,129.16828651428222,0.0073104086327599885,0.015329931551623575,129.16828651428222,141.97311742250452,116.36345560605992,81.13834931093332
2025-06-30,144.3300018310547,STX,0.0204326876397338,False,False,0.020226740915649365,0.5926183404812511,0.0053308691945779,0.0155190505230711,0.0161880959244422,140.1179992675781,135.43683319091798,130.5189350128174,0.0074928799689479575,0.01528415433388201,130.5189350128174,143.75181190443547,117.28605812119933,80.90818933610046
2025-07-01,145.0399932861328,STX,0.0049192229340453,False,False,0.004907163090775765,0.6004527851469277,0.0204326876397338,0.0053308691945779,0.0242710965397465,142.00799865722655,136.9060501098633,131.84490280151368,0.008072095958059402,0.015335593529636678,131.84490280151368,145.32788291382045,118.36192268920692,89.28584104669845
2025-07-02,151.94000244140625,STX,0.0475731486119224,False,False,0.04647620198646946,0.6765913633410876,0.0049192229340453,0.0204326876397338,0.0217567448035826,144.68800048828126,139.082177734375,133.31294860839844,0.017431348980732866,0.01666498148179647,133.31294860839844,148.79373860395577,117.83215861284111,96.69242592870283
2025-07-03,149.44000244140625,STX,-0.0164538631027342,False,False,-0.016590731325735752,0.6490049585694468,0.0475731486119224,0.0049192229340453,0.0155190505230711,146.43800048828126,140.9655319213867,134.43665924072266,0.023665093862950584,0.016657037768233227,134.43665924072266,151.18810227886982,117.68521620257552,89.99253571787787
2025-07-07,148.38999938964844,STX,-0.0070262515698867,False,False,-0.007051051912688905,0.6374186348905473,-0.0164538631027342,0.0475731486119224,0.0053308691945779,147.8279998779297,142.77770538330077,135.5048854827881,0.025179531676822093,0.016924976851824678,135.5048854827881,152.97575992249875,118.03401104307744,86.433554868771
2025-07-08,144.47000122070312,STX,-0.0264168622216381,False,False,-0.026772056914060108,0.594163172413501,-0.0070262515698867,-0.0164538631027342,0.0204326876397338,147.8559997558594,143.98699951171875,136.41341896057128,0.02874023503823137,0.0183747613925519,136.41341896057128,153.75804847985853,119.06878944128403,73.47688685852023
2025-07-09,142.00999450683594,STX,-0.0170278029561936,False,False,-0.01717444301542567,0.5670180760336234,-0.0264168622216381,-0.0070262515698867,0.0049192229340453,147.25,144.62899932861328,137.0397975921631,0.029564344436383408,0.018586341724078533,137.0397975921631,154.23470354503718,119.84489163928902,68.27636369597339
2025-07-10,144.5,STX,0.0175340158403018,False,False,0.017382068577095726,0.5944941958008363,-0.0170278029561936,-0.0264168622216381,0.0475731486119224,145.76199951171876,145.225,137.89910049438475,0.016788736572963793,0.01806905125176189,137.89910049438475,154.76202824483636,121.03617274393314,70.17653330928889
2025-07-11,147.17999267578125,STX,0.0185466621161332,False,False,0.01837677018228261,0.62406674089649,0.0175340158403018,-0.0170278029561936,-0.0164538631027342,145.30999755859375,145.8739990234375,138.96700706481934,0.020292667930309406,0.017726551934369273,138.96700706481934,155.30661887475028,122.6273952548884,72.99554787037586
2025-07-14,149.0800018310547,STX,0.0129094255321706,False,False,0.012826809158651096,0.6450325095473683,0.0185466621161332,0.0175340158403018,-0.0070262515698867,145.447998046875,146.63799896240235,140.15080299377442,0.02121155322370846,0.017550782024974412,140.15080299377442,155.76767070809598,124.53393527945285,72.84134393898972
2025-07-15,149.0500030517578,STX,-0.0002012260459378,False,False,-0.00020124629461506504,0.6447014861600331,0.0129094255321706,0.0185466621161332,-0.0264168622216381,146.36399841308594,147.10999908447266,141.2734161376953,0.015052466987491355,0.01766490776803451,141.2734161376953,155.99015341319026,126.55667886220036,70.1617713786917
2025-07-16,147.1199951171875,STX,-0.012948727910459,False,False,-0.013033293492058704,0.6234046941218192,-0.0002012260459378,0.0129094255321706,-0.0170278029561936,147.38599853515626,147.31799926757813,142.1120246887207,0.013498892893780841,0.01753031252608757,142.1120246887207,156.1008535359071,128.1231958415343,63.257097589651835
2025-07-17,146.72000122070312,STX,-0.0027188275541047,False,False,-0.00272253027864174,0.618990936707978,-0.012948727910459,-0.0002012260459378,0.0175340158403018,147.8299987792969,146.7959991455078,142.9390884399414,0.012620827928305408,0.017565222664145425,142.9390884399414,155.87344884191407,130.00472803796873,59.84971518524771
2025-07-18,149.07000732421875,STX,0.0160169444108757,False,False,0.01589002658698063,0.6449222245429413,-0.0027188275541047,-0.012948727910459,0.0185466621161332,148.20800170898437,146.75899963378907,143.86226577758788,0.011876423308246209,0.017686450863633414,143.86226577758788,155.67762869000526,132.0469028651705,61.84414725325771
2025-07-21,149.6300048828125,STX,0.0037566078424868,False,False,0.0037495694128186845,0.6511015522719403,0.0160169444108757,-0.0027188275541047,0.0129094255321706,148.31800231933593,146.88300018310548,144.83035278320312,0.010520304576414069,0.017566013804678874,144.83035278320312,155.01640522418163,134.64430034222462,58.86880766839816
2025-07-22,146.58999633789062,STX,-0.0203168378381244,False,False,-0.020526063507951376,0.6175563897801557,0.0037566078424868,0.0160169444108757,-0.0002012260459378,147.8260009765625,147.09499969482422,145.54099960327147,0.014194469123101391,0.018446292806951058,145.54099960327147,153.88556443032348,137.19643477621946,52.406087000065476
2025-07-23,152.75999450683594,STX,0.0420901720655169,False,False,0.041228477077921655,0.6856396165516787,-0.0203168378381244,0.0037566078424868,-0.012948727910459,148.9540008544922,148.1699996948242,146.39949951171874,0.023242630478581,0.01979334836838496,146.39949951171874,153.92631962452572,138.87267939891177,51.30240052006342
2025-07-24,152.72999572753906,STX,-0.0001963785046845,False,False,-0.00019639778946790596,0.6853085931643434,0.0420901720655169,-0.0203168378381244,-0.0027188275541047,150.15599975585937,148.9929992675781,147.10899963378907,0.022984107321854297,0.01948949683924867,147.10899963378907,154.17764627808754,140.0403529894906,55.670441972691016
